"""""","""ccode""","""date""","""raceref""","""course""","""raceclass""","""n_dist""","""going""","""horseno""","""drawing""","""jockey""","""wt_carried""","""netadj""","""blinker""","""trainer""","""rating""","""odd_fn""","""weights""","""runners""","""latest_sr""","""purse""","""ctry""","""color_e""","""sex""","""foaldate""","""rank"""
"""11979""",541.0,41973.0,34204.0,9.0,3.0,1400.0,2.0,12.0,2.0,6.0,115.0,-2.0,96.0,16.0,62.0,95.0,1165.0,14.0,108.0,1060000.0,2.0,2.0,1.0,40445.0,3.0
"""11980""",105.0,41973.0,34204.0,9.0,3.0,1400.0,2.0,4.0,3.0,23.0,127.0,0.0,88.0,13.0,72.0,84.0,1177.0,14.0,105.0,1060000.0,2.0,3.0,1.0,39742.0,7.0
"""11981""",1406.0,41973.0,34204.0,9.0,3.0,1400.0,2.0,6.0,10.0,58.0,123.0,0.0,1.0,8.0,68.0,990.0,1136.0,14.0,88.0,1060000.0,2.0,2.0,1.0,40415.0,14.0
"""11982""",390.0,41973.0,34204.0,9.0,3.0,1400.0,2.0,9.0,7.0,22.0,120.0,0.0,37.0,4.0,65.0,230.0,1068.0,14.0,106.0,1060000.0,2.0,1.0,1.0,39381.0,6.0
"""11983""",1407.0,41973.0,34204.0,9.0,3.0,1400.0,2.0,2.0,14.0,3.0,132.0,0.0,1.0,22.0,77.0,60.0,1076.0,14.0,104.0,1060000.0,6.0,2.0,1.0,40691.0,12.0
"""11984""",99.0,41973.0,34204.0,9.0,3.0,1400.0,2.0,10.0,4.0,13.0,114.0,-5.0,30.0,15.0,64.0,180.0,1196.0,14.0,107.0,1060000.0,1.0,2.0,3.0,40081.0,4.0
"""11985""",490.0,41973.0,34204.0,9.0,3.0,1400.0,2.0,13.0,8.0,8.0,115.0,-2.0,305.0,24.0,62.0,990.0,1001.0,14.0,102.0,1060000.0,6.0,2.0,1.0,39891.0,10.0
"""11986""",590.0,41976.0,34205.0,5.0,5.0,1000.0,1.0,6.0,10.0,12.0,124.0,0.0,35.0,18.0,31.0,200.0,1090.0,12.0,94.0,575000.0,3.0,2.0,1.0,39494.0,11.0
"""11987""",223.0,41976.0,34205.0,5.0,5.0,1000.0,1.0,9.0,8.0,23.0,122.0,0.0,7.0,1.0,29.0,65.0,1084.0,12.0,97.0,575000.0,3.0,2.0,1.0,39540.0,6.0
"""11988""",149.0,41976.0,34205.0,5.0,5.0,1000.0,1.0,12.0,4.0,1.0,111.0,-2.0,1.0,4.0,20.0,79.0,1070.0,12.0,89.0,575000.0,3.0,2.0,1.0,38810.0,10.0
"""11989""",1087.0,41976.0,34205.0,5.0,5.0,1000.0,1.0,2.0,6.0,24.0,132.0,0.0,23.0,13.0,39.0,170.0,1224.0,12.0,86.0,575000.0,2.0,3.0,1.0,40029.0,9.0
"""11990""",620.0,41976.0,34205.0,5.0,5.0,1000.0,1.0,4.0,1.0,11.0,125.0,-2.0,505.0,11.0,34.0,160.0,1061.0,12.0,97.0,575000.0,1.0,2.0,1.0,40140.0,5.0
"""11991""",1146.0,41976.0,34205.0,5.0,5.0,1000.0,1.0,8.0,3.0,15.0,120.0,-2.0,5.0,17.0,29.0,600.0,1174.0,12.0,83.0,575000.0,2.0,3.0,3.0,40397.0,12.0
"""11992""",348.0,41976.0,34205.0,5.0,5.0,1000.0,1.0,5.0,5.0,4.0,126.0,0.0,1.0,3.0,33.0,160.0,1242.0,12.0,96.0,575000.0,1.0,2.0,1.0,40121.0,2.0
"""11993""",41.0,41976.0,34205.0,5.0,5.0,1000.0,1.0,7.0,9.0,55.0,123.0,0.0,1.0,12.0,30.0,270.0,1205.0,12.0,101.0,575000.0,1.0,3.0,1.0,39770.0,4.0
"""11994""",415.0,41976.0,34205.0,5.0,5.0,1000.0,1.0,10.0,11.0,28.0,120.0,0.0,202.0,5.0,27.0,520.0,1015.0,12.0,97.0,575000.0,3.0,2.0,1.0,39219.0,7.0
"""11995""",970.0,41976.0,34205.0,5.0,5.0,1000.0,1.0,11.0,7.0,21.0,118.0,0.0,3.0,8.0,25.0,22.0,1074.0,12.0,105.0,575000.0,4.0,3.0,1.0,40295.0,3.0
"""11996""",919.0,41976.0,34205.0,5.0,5.0,1000.0,1.0,1.0,12.0,3.0,133.0,0.0,13.0,24.0,40.0,66.0,1087.0,12.0,102.0,575000.0,2.0,1.0,1.0,39694.0,1.0
"""11997""",1176.0,41976.0,34205.0,5.0,5.0,1000.0,1.0,3.0,2.0,22.0,131.0,0.0,93.0,20.0,38.0,330.0,1066.0,12.0,97.0,575000.0,1.0,2.0,1.0,40474.0,8.0
"""11998""",734.0,41976.0,34206.0,5.0,5.0,1650.0,1.0,3.0,11.0,8.0,125.0,-2.0,3.0,1.0,34.0,380.0,1128.0,12.0,96.0,575000.0,6.0,2.0,1.0,39205.0,6.0
"""11999""",219.0,41976.0,34206.0,5.0,5.0,1650.0,1.0,8.0,1.0,3.0,123.0,0.0,7.0,22.0,30.0,28.0,1092.0,12.0,101.0,575000.0,2.0,2.0,1.0,39690.0,3.0
"""12000""",832.0,41976.0,34206.0,5.0,5.0,1650.0,1.0,7.0,3.0,11.0,123.0,-2.0,3.0,11.0,32.0,62.0,1111.0,12.0,101.0,575000.0,1.0,2.0,1.0,39748.0,5.0
"""12001""",351.0,41976.0,34206.0,5.0,5.0,1650.0,1.0,10.0,6.0,28.0,123.0,0.0,506.0,18.0,30.0,110.0,1075.0,12.0,96.0,575000.0,2.0,2.0,3.0,40090.0,7.0
"""12002""",998.0,41976.0,34206.0,5.0,5.0,1650.0,1.0,1.0,9.0,13.0,128.0,-5.0,9.0,13.0,40.0,990.0,1114.0,12.0,90.0,575000.0,2.0,2.0,1.0,40138.0,11.0
"""12003""",237.0,41976.0,34206.0,5.0,5.0,1650.0,1.0,2.0,10.0,6.0,128.0,-2.0,82.0,3.0,37.0,240.0,1026.0,12.0,97.0,575000.0,9.0,3.0,1.0,39702.0,8.0
"""12004""",1233.0,41976.0,34206.0,5.0,5.0,1650.0,1.0,6.0,8.0,24.0,126.0,0.0,7.0,2.0,33.0,38.0,1166.0,12.0,101.0,575000.0,2.0,2.0,1.0,39732.0,1.0
"""12005""",922.0,41976.0,34206.0,5.0,5.0,1650.0,1.0,12.0,4.0,58.0,114.0,1.0,132.0,19.0,15.0,410.0,1081.0,12.0,95.0,575000.0,2.0,1.0,1.0,40051.0,10.0
"""12006""",978.0,41976.0,34206.0,5.0,5.0,1650.0,1.0,11.0,7.0,22.0,122.0,0.0,157.0,5.0,29.0,170.0,1080.0,12.0,100.0,575000.0,1.0,4.0,1.0,40433.0,4.0
"""12007""",591.0,41976.0,34206.0,5.0,5.0,1650.0,1.0,5.0,2.0,1.0,125.0,-2.0,1.0,4.0,34.0,150.0,1036.0,12.0,92.0,575000.0,2.0,2.0,1.0,39384.0,12.0
"""12008""",255.0,41976.0,34206.0,5.0,5.0,1650.0,1.0,4.0,12.0,55.0,127.0,0.0,32.0,17.0,34.0,130.0,1078.0,12.0,104.0,575000.0,2.0,2.0,1.0,39707.0,2.0
"""12009""",455.0,41976.0,34206.0,5.0,5.0,1650.0,1.0,9.0,5.0,23.0,123.0,0.0,3.0,7.0,30.0,190.0,1124.0,12.0,0.0,575000.0,1.0,3.0,1.0,39014.0,9.0
"""12010""",213.0,41976.0,34207.0,5.0,2.0,1000.0,1.0,6.0,1.0,11.0,112.0,1.0,18.0,15.0,84.0,340.0,1078.0,7.0,103.0,1500000.0,1.0,3.0,1.0,40092.0,5.0
"""12011""",364.0,41976.0,34207.0,5.0,2.0,1000.0,1.0,5.0,2.0,3.0,117.0,1.0,7.0,6.0,87.0,26.0,1091.0,7.0,116.0,1500000.0,1.0,2.0,1.0,40462.0,3.0
"""12012""",30.0,41976.0,34207.0,5.0,2.0,1000.0,1.0,1.0,6.0,7.0,126.0,-7.0,1.0,13.0,104.0,360.0,1132.0,7.0,108.0,1500000.0,2.0,2.0,1.0,39355.0,7.0
"""12013""",370.0,41976.0,34207.0,5.0,2.0,1000.0,1.0,7.0,4.0,28.0,113.0,0.0,64.0,14.0,80.0,31.0,1229.0,7.0,114.0,1500000.0,3.0,2.0,1.0,40275.0,2.0
"""12014""",444.0,41976.0,34207.0,5.0,2.0,1000.0,1.0,4.0,3.0,19.0,115.0,-2.0,93.0,20.0,88.0,43.0,1188.0,7.0,112.0,1500000.0,2.0,2.0,1.0,40102.0,4.0
"""12015""",498.0,41976.0,34207.0,5.0,2.0,1000.0,1.0,3.0,7.0,13.0,114.0,-5.0,9.0,15.0,90.0,100.0,1018.0,7.0,107.0,1500000.0,6.0,2.0,1.0,40226.0,6.0
"""12016""",318.0,41976.0,34207.0,5.0,2.0,1000.0,1.0,2.0,5.0,21.0,132.0,0.0,3.0,10.0,103.0,77.0,1138.0,7.0,119.0,1500000.0,2.0,2.0,1.0,39703.0,1.0
"""12017""",63.0,41976.0,34208.0,5.0,4.0,1200.0,1.0,9.0,5.0,4.0,122.0,0.0,142.0,3.0,48.0,79.0,1115.0,12.0,106.0,760000.0,1.0,4.0,1.0,39360.0,1.0
"""12018""",1408.0,41976.0,34208.0,5.0,4.0,1200.0,1.0,6.0,7.0,6.0,124.0,-2.0,8.0,5.0,52.0,870.0,1220.0,12.0,0.0,760000.0,1.0,2.0,1.0,40497.0,11.0
"""12019""",1160.0,41976.0,34208.0,5.0,4.0,1200.0,1.0,2.0,9.0,22.0,130.0,0.0,7.0,6.0,56.0,52.0,1108.0,12.0,107.0,760000.0,2.0,2.0,1.0,40453.0,2.0
"""12020""",180.0,41976.0,34208.0,5.0,4.0,1200.0,1.0,5.0,4.0,7.0,121.0,-7.0,499.0,14.0,54.0,46.0,1072.0,12.0,100.0,760000.0,1.0,1.0,1.0,38995.0,8.0
"""12021""",1266.0,41976.0,34208.0,5.0,4.0,1200.0,1.0,8.0,3.0,58.0,124.0,0.0,475.0,10.0,50.0,130.0,1110.0,12.0,98.0,760000.0,1.0,3.0,1.0,40484.0,6.0
"""12022""",994.0,41976.0,34208.0,5.0,4.0,1200.0,1.0,12.0,1.0,1.0,112.0,-2.0,7.0,9.0,40.0,99.0,1059.0,12.0,98.0,760000.0,2.0,2.0,1.0,40488.0,7.0
"""12023""",522.0,41976.0,34208.0,5.0,4.0,1200.0,1.0,4.0,2.0,8.0,128.0,-2.0,1.0,17.0,56.0,490.0,1069.0,12.0,101.0,760000.0,1.0,2.0,1.0,39321.0,9.0
"""12024""",1216.0,41976.0,34208.0,5.0,4.0,1200.0,1.0,1.0,10.0,23.0,132.0,0.0,427.0,18.0,58.0,49.0,1076.0,12.0,109.0,760000.0,2.0,2.0,1.0,40418.0,3.0
"""12025""",152.0,41976.0,34208.0,5.0,4.0,1200.0,1.0,7.0,12.0,24.0,124.0,0.0,26.0,13.0,50.0,100.0,1051.0,12.0,107.0,760000.0,2.0,3.0,1.0,39770.0,4.0
"""12026""",1189.0,41976.0,34208.0,5.0,4.0,1200.0,1.0,10.0,8.0,9.0,120.0,0.0,73.0,22.0,46.0,460.0,1062.0,12.0,102.0,760000.0,1.0,2.0,1.0,40459.0,5.0
"""12027""",1287.0,41976.0,34209.0,5.0,4.0,1200.0,1.0,10.0,8.0,19.0,117.0,-2.0,32.0,10.0,46.0,390.0,1111.0,12.0,100.0,760000.0,2.0,3.0,1.0,40839.0,10.0
"""12028""",129.0,41976.0,34209.0,5.0,4.0,1200.0,1.0,2.0,5.0,22.0,132.0,0.0,66.0,9.0,59.0,120.0,1176.0,12.0,107.0,760000.0,2.0,2.0,1.0,40109.0,1.0
"""12029""",888.0,41976.0,34209.0,5.0,4.0,1200.0,1.0,4.0,2.0,24.0,131.0,0.0,9.0,18.0,58.0,140.0,1001.0,12.0,101.0,760000.0,2.0,2.0,1.0,40469.0,9.0
"""12030""",241.0,41976.0,34209.0,5.0,4.0,1200.0,1.0,11.0,10.0,6.0,116.0,-2.0,29.0,13.0,45.0,950.0,1220.0,12.0,100.0,760000.0,2.0,3.0,1.0,39351.0,11.0
"""12031""",642.0,41976.0,34209.0,5.0,4.0,1200.0,1.0,6.0,1.0,4.0,128.0,0.0,93.0,3.0,55.0,160.0,1128.0,12.0,107.0,760000.0,2.0,2.0,1.0,40041.0,3.0
"""12032""",997.0,41976.0,34209.0,5.0,4.0,1200.0,1.0,3.0,9.0,28.0,131.0,0.0,271.0,7.0,58.0,51.0,1148.0,12.0,112.0,760000.0,2.0,1.0,1.0,40483.0,2.0
"""12033""",1152.0,41976.0,34209.0,5.0,4.0,1200.0,1.0,12.0,12.0,11.0,115.0,-2.0,7.0,6.0,44.0,540.0,1078.0,12.0,0.0,760000.0,1.0,2.0,1.0,40451.0,12.0
"""12034""",741.0,41976.0,34209.0,5.0,4.0,1200.0,1.0,8.0,3.0,58.0,127.0,0.0,9.0,23.0,54.0,100.0,1100.0,12.0,106.0,760000.0,2.0,2.0,1.0,40056.0,4.0
"""12035""",1340.0,41976.0,34209.0,5.0,4.0,1200.0,1.0,9.0,11.0,55.0,123.0,0.0,9.0,20.0,50.0,340.0,1066.0,12.0,105.0,760000.0,1.0,2.0,1.0,40471.0,7.0
"""12036""",1147.0,41976.0,34209.0,5.0,4.0,1200.0,1.0,7.0,4.0,21.0,128.0,0.0,35.0,16.0,55.0,20.0,1054.0,12.0,104.0,760000.0,2.0,1.0,1.0,40414.0,6.0
"""12037""",417.0,41976.0,34209.0,5.0,4.0,1200.0,1.0,5.0,6.0,9.0,131.0,0.0,7.0,15.0,58.0,130.0,1134.0,12.0,108.0,760000.0,2.0,3.0,1.0,40084.0,8.0
"""12038""",1166.0,41976.0,34209.0,5.0,4.0,1200.0,1.0,1.0,7.0,23.0,133.0,0.0,3.0,2.0,60.0,140.0,1195.0,12.0,107.0,760000.0,1.0,3.0,1.0,40135.0,5.0
"""12039""",360.0,41976.0,34210.0,5.0,4.0,1800.0,1.0,2.0,10.0,22.0,128.0,0.0,3.0,18.0,55.0,130.0,1024.0,12.0,110.0,760000.0,1.0,3.0,1.0,39697.0,1.0
"""12040""",325.0,41976.0,34210.0,5.0,4.0,1800.0,1.0,8.0,3.0,12.0,120.0,0.0,14.0,12.0,47.0,180.0,1108.0,12.0,103.0,760000.0,1.0,1.0,1.0,39349.0,4.0
"""12041""",564.0,41976.0,34210.0,5.0,4.0,1800.0,1.0,3.0,2.0,3.0,125.0,0.0,37.0,24.0,52.0,55.0,1097.0,12.0,106.0,760000.0,4.0,2.0,1.0,39879.0,3.0
"""12042""",204.0,41976.0,34210.0,5.0,4.0,1800.0,1.0,7.0,12.0,58.0,121.0,0.0,3.0,8.0,48.0,810.0,1026.0,12.0,100.0,760000.0,2.0,1.0,1.0,39022.0,11.0
"""12043""",552.0,41976.0,34210.0,5.0,4.0,1800.0,1.0,12.0,6.0,7.0,109.0,-7.0,1.0,14.0,43.0,72.0,1079.0,12.0,103.0,760000.0,3.0,4.0,1.0,40277.0,2.0
"""12044""",430.0,41976.0,34210.0,5.0,4.0,1800.0,1.0,1.0,11.0,21.0,129.0,0.0,3.0,19.0,56.0,88.0,1098.0,12.0,104.0,760000.0,1.0,1.0,1.0,39398.0,7.0
"""12045""",688.0,41976.0,34210.0,5.0,4.0,1800.0,1.0,6.0,8.0,11.0,122.0,-2.0,44.0,22.0,51.0,81.0,1046.0,12.0,105.0,760000.0,2.0,2.0,1.0,39395.0,6.0
"""12046""",1346.0,41976.0,34210.0,5.0,4.0,1800.0,1.0,4.0,9.0,24.0,125.0,0.0,71.0,10.0,52.0,650.0,1132.0,12.0,104.0,760000.0,3.0,2.0,1.0,40648.0,9.0
"""12047""",268.0,41976.0,34210.0,5.0,4.0,1800.0,1.0,9.0,7.0,28.0,119.0,0.0,1.0,4.0,46.0,120.0,1099.0,12.0,103.0,760000.0,3.0,2.0,1.0,39883.0,8.0
"""12048""",449.0,41976.0,34210.0,5.0,4.0,1800.0,1.0,5.0,5.0,55.0,125.0,0.0,47.0,23.0,52.0,93.0,1114.0,12.0,97.0,760000.0,3.0,2.0,1.0,39506.0,12.0
"""12049""",691.0,41976.0,34210.0,5.0,4.0,1800.0,1.0,11.0,4.0,4.0,116.0,0.0,32.0,3.0,43.0,62.0,1115.0,12.0,101.0,760000.0,1.0,3.0,1.0,39720.0,5.0
"""12050""",45.0,41976.0,34210.0,5.0,4.0,1800.0,1.0,10.0,1.0,23.0,117.0,0.0,6.0,9.0,44.0,64.0,1057.0,12.0,101.0,760000.0,3.0,2.0,1.0,39477.0,10.0
"""12051""",913.0,41976.0,34211.0,5.0,3.0,2200.0,1.0,4.0,6.0,28.0,125.0,0.0,134.0,7.0,72.0,86.0,1084.0,12.0,113.0,1060000.0,1.0,2.0,1.0,40128.0,2.0
"""12052""",756.0,41976.0,34211.0,5.0,3.0,2200.0,1.0,8.0,12.0,58.0,124.0,0.0,13.0,8.0,71.0,220.0,1063.0,12.0,112.0,1060000.0,4.0,2.0,1.0,39472.0,5.0
"""12053""",1352.0,41976.0,34211.0,5.0,3.0,2200.0,1.0,7.0,2.0,55.0,125.0,0.0,37.0,4.0,72.0,130.0,1004.0,12.0,106.0,1060000.0,2.0,2.0,1.0,40433.0,9.0
"""12054""",864.0,41976.0,34211.0,5.0,3.0,2200.0,1.0,6.0,3.0,21.0,125.0,0.0,7.0,6.0,72.0,34.0,978.0,12.0,111.0,1060000.0,2.0,2.0,1.0,40399.0,6.0
"""12055""",847.0,41976.0,34211.0,5.0,3.0,2200.0,1.0,5.0,11.0,23.0,125.0,0.0,29.0,20.0,72.0,190.0,1095.0,12.0,114.0,1060000.0,1.0,2.0,1.0,39745.0,1.0
"""12056""",112.0,41976.0,34211.0,5.0,3.0,2200.0,1.0,1.0,10.0,4.0,132.0,0.0,7.0,10.0,79.0,180.0,1125.0,12.0,111.0,1060000.0,7.0,2.0,3.0,39874.0,7.0
"""12057""",322.0,41976.0,34211.0,5.0,3.0,2200.0,1.0,10.0,7.0,22.0,121.0,0.0,3.0,9.0,68.0,140.0,1120.0,12.0,105.0,1060000.0,1.0,2.0,1.0,39700.0,8.0
"""12058""",1026.0,41976.0,34211.0,5.0,3.0,2200.0,1.0,11.0,4.0,24.0,120.0,0.0,1.0,23.0,67.0,39.0,1167.0,12.0,114.0,1060000.0,3.0,2.0,1.0,40248.0,4.0
"""12059""",1071.0,41976.0,34211.0,5.0,3.0,2200.0,1.0,9.0,9.0,3.0,122.0,0.0,7.0,15.0,69.0,76.0,1095.0,12.0,111.0,1060000.0,3.0,2.0,1.0,40302.0,3.0
"""12060""",1050.0,41976.0,34211.0,5.0,3.0,2200.0,1.0,12.0,8.0,15.0,116.0,-2.0,3.0,17.0,65.0,990.0,1014.0,12.0,95.0,1060000.0,3.0,2.0,1.0,40232.0,12.0
"""12061""",447.0,41976.0,34211.0,5.0,3.0,2200.0,1.0,2.0,1.0,6.0,128.0,-2.0,38.0,3.0,77.0,390.0,1097.0,12.0,102.0,1060000.0,1.0,2.0,1.0,39381.0,11.0
"""12062""",861.0,41976.0,34211.0,5.0,3.0,2200.0,1.0,3.0,5.0,19.0,125.0,-2.0,9.0,22.0,74.0,100.0,991.0,12.0,105.0,1060000.0,6.0,3.0,1.0,38764.0,10.0
"""12063""",80.0,41976.0,34212.0,5.0,3.0,1200.0,1.0,1.0,2.0,4.0,133.0,0.0,3.0,10.0,80.0,71.0,1158.0,12.0,118.0,1060000.0,2.0,2.0,1.0,39731.0,3.0
"""12064""",974.0,41976.0,34212.0,5.0,3.0,1200.0,1.0,4.0,7.0,21.0,125.0,0.0,18.0,13.0,72.0,33.0,1095.0,12.0,112.0,1060000.0,1.0,2.0,1.0,40506.0,2.0
"""12065""",1383.0,41976.0,34212.0,5.0,3.0,1200.0,1.0,3.0,12.0,19.0,123.0,-2.0,1.0,21.0,72.0,960.0,1171.0,12.0,107.0,1060000.0,10.0,2.0,1.0,40489.0,7.0
"""12066""",469.0,41976.0,34212.0,5.0,3.0,1200.0,1.0,6.0,3.0,28.0,121.0,0.0,307.0,3.0,68.0,68.0,1235.0,12.0,112.0,1060000.0,6.0,3.0,1.0,39566.0,4.0
"""12067""",1409.0,41976.0,34212.0,5.0,3.0,1200.0,1.0,9.0,11.0,11.0,116.0,-2.0,8.0,2.0,65.0,630.0,1014.0,12.0,93.0,1060000.0,1.0,1.0,1.0,40463.0,12.0
"""12068""",251.0,41976.0,34212.0,5.0,3.0,1200.0,1.0,11.0,4.0,58.0,115.0,0.0,13.0,11.0,62.0,150.0,1080.0,12.0,102.0,1060000.0,1.0,2.0,1.0,39748.0,8.0
"""12069""",676.0,41976.0,34212.0,5.0,3.0,1200.0,1.0,2.0,1.0,22.0,130.0,0.0,7.0,4.0,77.0,170.0,1211.0,12.0,111.0,1060000.0,1.0,1.0,1.0,39032.0,6.0
"""12070""",188.0,41976.0,34212.0,5.0,3.0,1200.0,1.0,5.0,5.0,3.0,123.0,0.0,7.0,15.0,70.0,47.0,1088.0,12.0,115.0,1060000.0,2.0,2.0,1.0,40104.0,1.0
"""12071""",369.0,41976.0,34212.0,5.0,3.0,1200.0,1.0,12.0,6.0,23.0,115.0,0.0,7.0,20.0,62.0,74.0,1200.0,12.0,106.0,1060000.0,2.0,2.0,1.0,39304.0,5.0
"""12072""",1410.0,41976.0,34212.0,5.0,3.0,1200.0,1.0,7.0,10.0,55.0,120.0,1.0,8.0,23.0,66.0,990.0,1054.0,12.0,98.0,1060000.0,2.0,2.0,1.0,40826.0,10.0
"""12073""",1036.0,41976.0,34212.0,5.0,3.0,1200.0,1.0,10.0,8.0,7.0,109.0,-7.0,1.0,9.0,63.0,190.0,1103.0,12.0,98.0,1060000.0,2.0,4.0,1.0,40096.0,11.0
"""12074""",810.0,41976.0,34212.0,5.0,3.0,1200.0,1.0,8.0,9.0,12.0,118.0,0.0,1.0,12.0,65.0,150.0,1129.0,12.0,104.0,1060000.0,1.0,7.0,1.0,40075.0,9.0
"""12075""",1411.0,41980.0,34213.0,5.0,4.0,1200.0,2.0,8.0,5.0,22.0,125.0,0.0,1.0,9.0,52.0,340.0,1074.0,12.0,105.0,760000.0,2.0,2.0,1.0,40771.0,7.0
"""12076""",1123.0,41980.0,34213.0,5.0,4.0,1200.0,2.0,11.0,6.0,6.0,119.0,-2.0,18.0,5.0,48.0,820.0,1029.0,12.0,98.0,760000.0,2.0,3.0,1.0,40429.0,8.0
"""12077""",176.0,41980.0,34213.0,5.0,4.0,1200.0,2.0,3.0,3.0,28.0,132.0,0.0,9.0,18.0,59.0,62.0,1107.0,12.0,105.0,760000.0,2.0,2.0,1.0,39325.0,4.0
"""12078""",1412.0,41980.0,34213.0,5.0,4.0,1200.0,2.0,7.0,10.0,20.0,125.0,0.0,1.0,13.0,52.0,440.0,991.0,12.0,89.0,760000.0,2.0,2.0,1.0,40803.0,12.0
"""12079""",1413.0,41980.0,34213.0,5.0,4.0,1200.0,2.0,4.0,9.0,21.0,130.0,0.0,58.0,10.0,57.0,92.0,1107.0,12.0,107.0,760000.0,3.0,2.0,1.0,40676.0,5.0
"""12080""",1163.0,41980.0,34213.0,5.0,4.0,1200.0,2.0,2.0,2.0,19.0,131.0,-2.0,18.0,20.0,60.0,62.0,1074.0,12.0,106.0,760000.0,1.0,2.0,1.0,40483.0,2.0
"""12081""",1414.0,41980.0,34213.0,5.0,4.0,1200.0,2.0,10.0,1.0,8.0,123.0,-2.0,1.0,1.0,52.0,130.0,1135.0,12.0,105.0,760000.0,1.0,2.0,1.0,40472.0,1.0
"""12082""",482.0,41980.0,34213.0,5.0,4.0,1200.0,2.0,12.0,7.0,12.0,118.0,0.0,3.0,12.0,45.0,150.0,1189.0,12.0,96.0,760000.0,2.0,2.0,1.0,39707.0,10.0
"""12083""",1306.0,41980.0,34213.0,5.0,4.0,1200.0,2.0,6.0,8.0,3.0,125.0,0.0,14.0,16.0,52.0,130.0,1062.0,12.0,102.0,760000.0,2.0,2.0,1.0,40828.0,9.0
"""12084""",901.0,41980.0,34213.0,5.0,4.0,1200.0,2.0,1.0,4.0,24.0,133.0,0.0,17.0,23.0,60.0,22.0,1183.0,12.0,106.0,760000.0,2.0,2.0,1.0,40122.0,3.0
"""12085""",732.0,41980.0,34213.0,5.0,4.0,1200.0,2.0,5.0,11.0,9.0,128.0,0.0,3.0,2.0,55.0,190.0,1031.0,12.0,109.0,760000.0,2.0,3.0,1.0,39727.0,6.0
"""12086""",1415.0,41980.0,34213.0,5.0,4.0,1200.0,2.0,9.0,12.0,1.0,123.0,-2.0,1.0,22.0,52.0,840.0,1097.0,12.0,84.0,760000.0,2.0,2.0,1.0,40800.0,11.0
"""12087""",679.0,41980.0,34214.0,3.0,5.0,1200.0,1.0,2.0,5.0,20.0,132.0,0.0,340.0,3.0,39.0,77.0,1111.0,12.0,102.0,575000.0,3.0,2.0,1.0,39199.0,8.0
"""12088""",1165.0,41980.0,34214.0,3.0,5.0,1200.0,1.0,5.0,12.0,28.0,130.0,0.0,6.0,7.0,37.0,82.0,1201.0,12.0,104.0,575000.0,1.0,1.0,1.0,40480.0,1.0
"""12089""",540.0,41980.0,34214.0,3.0,5.0,1200.0,1.0,9.0,11.0,11.0,125.0,-2.0,13.0,11.0,34.0,200.0,1108.0,12.0,100.0,575000.0,1.0,3.0,1.0,40087.0,5.0
"""12090""",821.0,41980.0,34214.0,3.0,5.0,1200.0,1.0,4.0,6.0,22.0,131.0,0.0,9.0,18.0,38.0,35.0,1106.0,12.0,101.0,575000.0,2.0,3.0,1.0,40055.0,2.0
"""12091""",1232.0,41980.0,34214.0,3.0,5.0,1200.0,1.0,6.0,7.0,4.0,130.0,0.0,29.0,6.0,37.0,610.0,1188.0,12.0,95.0,575000.0,1.0,2.0,1.0,40460.0,7.0
"""12092""",1150.0,41980.0,34214.0,3.0,5.0,1200.0,1.0,8.0,8.0,3.0,127.0,0.0,3.0,22.0,34.0,72.0,1140.0,12.0,96.0,575000.0,2.0,2.0,1.0,40090.0,6.0
"""12093""",795.0,41980.0,34214.0,3.0,5.0,1200.0,1.0,3.0,9.0,7.0,124.0,-7.0,226.0,14.0,38.0,230.0,1183.0,12.0,90.0,575000.0,4.0,6.0,3.0,40201.0,11.0
"""12094""",205.0,41980.0,34214.0,3.0,5.0,1200.0,1.0,1.0,1.0,19.0,131.0,-2.0,1.0,21.0,40.0,440.0,1229.0,12.0,101.0,575000.0,2.0,2.0,1.0,39740.0,9.0
"""12095""",1192.0,41980.0,34214.0,3.0,5.0,1200.0,1.0,12.0,2.0,21.0,115.0,1.0,7.0,12.0,21.0,36.0,1157.0,12.0,102.0,575000.0,3.0,2.0,1.0,39538.0,3.0
"""12096""",376.0,41980.0,34214.0,3.0,5.0,1200.0,1.0,10.0,3.0,15.0,123.0,-2.0,84.0,17.0,32.0,330.0,1066.0,12.0,97.0,575000.0,2.0,2.0,1.0,39738.0,12.0
"""12097""",457.0,41980.0,34214.0,3.0,5.0,1200.0,1.0,7.0,10.0,8.0,126.0,-2.0,6.0,1.0,35.0,170.0,1113.0,12.0,100.0,575000.0,2.0,2.0,1.0,39011.0,4.0
"""12098""",695.0,41980.0,34214.0,3.0,5.0,1200.0,1.0,11.0,4.0,6.0,118.0,-2.0,1.0,5.0,27.0,220.0,1201.0,12.0,95.0,575000.0,2.0,3.0,3.0,40076.0,10.0
"""12099""",1354.0,41980.0,34215.0,5.0,4.0,1400.0,2.0,10.0,14.0,6.0,122.0,-2.0,1.0,13.0,52.0,740.0,1089.0,14.0,104.0,800000.0,1.0,2.0,1.0,40871.0,3.0
"""12100""",1378.0,41980.0,34215.0,5.0,4.0,1400.0,2.0,9.0,12.0,28.0,124.0,0.0,22.0,10.0,52.0,990.0,1099.0,14.0,96.0,800000.0,2.0,2.0,1.0,40832.0,8.0
